step_id_,used_rsf,max_rsf,win
1005_5,1.3456099500717136,1.4717770682984814,0
1005_6,1.341206145585039,1.3907132350398173,0
1005_7,1.0915798653217115,1.6382137844212215,0
1005_8,1.1756401944227481,1.2393756069724589,0
1005_9,1.2010452644891392,1.4759229680295802,0
1006_1,1.707408906600759,1.707408906600759,1
1006_10,1.336240205815477,1.4411203610893009,0
1006_11,1.2999192531704382,1.3884892664450599,0
1006_12,1.3036429851814562,1.5446837225630536,0
1006_13,1.3036429851814562,1.3308653069941,0
1006_2,1.7094847007829461,1.7094847007829461,1
1006_3,1.7297881739427778,1.7297881739427778,1
1006_4,1.5472867082960795,1.7314536906536686,0
1006_5,1.611686071406942,1.611686071406942,1
1006_6,1.5349374432112814,1.6493717764484674,0
1006_7,1.0733366941219942,1.5351057818073124,0
1006_8,1.2111466247763898,1.6567802435888466,0
1006_9,1.2464183441474166,1.2607368581335987,0
1007_1,1.2122072280006873,1.3120461969924628,0
1007_2,1.4484833646201691,1.4484833646201691,1
1007_3,1.2206755133837006,1.533035688932565,0
1007_4,1.3671084155056412,1.3671084155056412,1
1007_5,1.3854239652844766,1.533668309425383,0
1008_1,1.5746121833377984,1.5746121833377984,1
1008_10,1.2323047911697105,1.5642820266008788,0
1008_11,1.055625614195213,1.3011595145496864,0
1008_12,1.1483200693481226,1.6012510779378342,0
1008_13,1.0855400003287528,1.262158782376752,0
1008_14,1.0476043585872585,1.4228518185534174,0
1008_15,1.1123593034831647,1.4647998118296615,0
1008_16,1.0479644642148336,1.4447170344637577,0
1008_17,1.166928887622016,1.4628231352445311,0
1008_18,1.2974415838629412,1.67707382694565,0
1008_19,1.0525821578617305,1.3879656340448907,0
1008_2,1.4495799614698197,1.6799233244962404,0
1008_20,1.0505590298190028,1.3232611399954464,0
1008_21,1.4035445696530156,1.4035445696530156,1
1008_22,1.0539887219194084,1.4035445342222674,0
1008_23,1.0904940721611671,1.4779138281516933,0
1008_3,1.5092408602000134,1.5092408602000134,1
1008_4,1.1363543408409162,1.5102762601961608,0
1008_5,1.3141349202590118,1.4508842747598876,0
1008_6,1.265387186988412,1.3182116725133883,0
1008_7,1.153118259578917,1.7759046083966257,0
1008_8,1.0589153340248652,1.522299908499083,0
1008_9,1.39454757392335,1.7600662549795207,0
1012_1,1.366611875221229,1.6835664113264182,0
1012_2,1.276462226675212,1.3683269546528667,0
1012_3,1.4433461765760065,1.4433461765760065,1
1012_4,1.3647299208681267,1.4546071062800388,0
1012_5,1.173601727009942,1.3708639175344395,0
