collar_id,species,timestamp,lon,lat
383737327c30820e,Loxodonta africana,14-08-2022 14:18,26.50119,-33.62478
383737327c30820e,Loxodonta africana,14-08-2022 14:47,26.50037,-33.62517
383737327c30820e,Loxodonta africana,14-08-2022 15:17,26.49979,-33.625
383737327c30820e,Loxodonta africana,14-08-2022 15:48,26.49868,-33.62548
383737327c30820e,Loxodonta africana,14-08-2022 16:18,26.49759,-33.62535
383737327c30820e,Loxodonta africana,14-08-2022 16:48,26.49717,-33.62495
383737327c30820e,Loxodonta africana,14-08-2022 17:18,26.49561,-33.62483
383737327c30820e,Loxodonta africana,14-08-2022 17:48,26.49571,-33.62328
383737327c30820e,Loxodonta africana,14-08-2022 18:18,26.49431,-33.62232
383737327c30820e,Loxodonta africana,14-08-2022 18:48,26.49322,-33.61933
383737327c30820e,Loxodonta africana,14-08-2022 19:19,26.49348,-33.61758
383737327c30820e,Loxodonta africana,14-08-2022 19:49,26.49378,-33.61702
383737327c30820e,Loxodonta africana,14-08-2022 20:18,26.49375,-33.61649
383737327c30820e,Loxodonta africana,14-08-2022 20:49,26.49429,-33.61589
383737327c30820e,Loxodonta africana,14-08-2022 21:19,26.4942,-33.61516
383737327c30820e,Loxodonta africana,14-08-2022 21:50,26.4944,-33.61456
383737327c30820e,Loxodonta africana,14-08-2022 22:19,26.49536,-33.61384
383737327c30820e,Loxodonta africana,14-08-2022 22:50,26.49596,-33.61274
383737327c30820e,Loxodonta africana,14-08-2022 23:19,26.49478,-33.61189
383737327c30820e,Loxodonta africana,14-08-2022 23:49,26.49458,-33.61206
383737327c30820e,Loxodonta africana,15-08-2022 00:19,26.49448,-33.61206
383737327c30820e,Loxodonta africana,15-08-2022 00:50,26.49449,-33.61203
383737327c30820e,Loxodonta africana,15-08-2022 01:19,26.49448,-33.612
383737327c30820e,Loxodonta africana,15-08-2022 01:50,26.49387,-33.61199
383737327c30820e,Loxodonta africana,15-08-2022 02:20,26.49382,-33.61208
383737327c30820e,Loxodonta africana,15-08-2022 02:50,26.49397,-33.61167
383737327c30820e,Loxodonta africana,15-08-2022 03:20,26.49442,-33.61151
383737327c30820e,Loxodonta africana,15-08-2022 03:50,26.49571,-33.61165
383737327c30820e,Loxodonta africana,15-08-2022 04:21,26.49622,-33.61129
383737327c30820e,Loxodonta africana,15-08-2022 04:51,26.49601,-33.61132
383737327c30820e,Loxodonta africana,15-08-2022 05:21,26.49604,-33.61133
383737327c30820e,Loxodonta africana,15-08-2022 05:51,26.49598,-33.61138
383737327c30820e,Loxodonta africana,15-08-2022 06:22,26.496,-33.61133
383737327c30820e,Loxodonta africana,15-08-2022 06:52,26.49612,-33.61291
383737327c30820e,Loxodonta africana,15-08-2022 07:21,26.49619,-33.61338
383737327c30820e,Loxodonta africana,15-08-2022 07:51,26.49589,-33.61434
383737327c30820e,Loxodonta africana,15-08-2022 08:22,26.49633,-33.61479
383737327c30820e,Loxodonta africana,15-08-2022 08:51,26.4965,-33.61494
383737327c30820e,Loxodonta africana,15-08-2022 09:21,26.49645,-33.61505
383737327c30820e,Loxodonta africana,15-08-2022 09:52,26.49655,-33.61501
383737327c30820e,Loxodonta africana,15-08-2022 10:22,26.49654,-33.61533
383737327c30820e,Loxodonta africana,15-08-2022 10:52,26.49699,-33.61554
383737327c30820e,Loxodonta africana,15-08-2022 11:22,26.49714,-33.61604
383737327c30820e,Loxodonta africana,15-08-2022 11:52,26.49688,-33.61619
383737327c30820e,Loxodonta africana,15-08-2022 12:22,26.49662,-33.6163
383737327c30820e,Loxodonta africana,15-08-2022 12:53,26.49663,-33.61625
383737327c30820e,Loxodonta africana,15-08-2022 13:22,26.49582,-33.61722
383737327c30820e,Loxodonta africana,15-08-2022 13:53,26.49597,-33.61813
383737327c30820e,Loxodonta africana,15-08-2022 14:22,26.49652,-33.61803
383737327c30820e,Loxodonta africana,15-08-2022 14:53,26.4976,-33.62058
383737327c30820e,Loxodonta africana,15-08-2022 15:23,26.50521,-33.62156
383737327c30820e,Loxodonta africana,15-08-2022 15:53,26.51081,-33.6275
383737327c30820e,Loxodonta africana,15-08-2022 16:23,26.51152,-33.62877
383737327c30820e,Loxodonta africana,15-08-2022 16:53,26.51544,-33.63382
383737327c30820e,Loxodonta africana,15-08-2022 17:24,26.5173,-33.63318
